SalesKey,SalesID,DateKey,CustomerKey,CountryKey,AreaKey,IndustryKey,SalespersonKey,SalesAmountLC,AdjustedProfitLC,ItemProfitLC,ResourceProfitLC,DiscountAmountLC,ActualDeliveryDays,ExpectedDeliveryDays
1094,SO-001094,20270428,86,15,5,9,5,18476.91,7239.72,5325.27,1914.45,1457.36,14,9
1095,SO-001095,20270308,59,13,4,10,9,26276.57,9354.39,6946.99,2407.4,1727.85,9,5
1096,SO-001096,20271218,97,8,2,5,15,5760.03,2117.54,1683.23,434.31,407.52,10,6
1097,SO-001097,20261202,51,14,4,10,8,18718.9,8346.27,6340.61,2005.66,940.12,11,7
1098,SO-001098,20270723,55,2,1,2,3,30866.15,12574.14,9927.17,2646.97,1254.75,7,8
1099,SO-001099,20270208,38,15,5,7,16,8130.97,1805.16,1116.9,688.26,467.79,6,4
1100,SO-001100,20261016,16,5,1,4,17,80930.52,12399.24,9791.42,2607.82,5479.26,10,5
1101,SO-001101,20240115,15,11,3,5,14,68669.63,24242.59,17126.95,7115.64,856.25,4,3
1102,SO-001102,20241211,2,9,3,4,17,70407.88,26395.94,17126.88,9269.06,5203.02,8,3
1103,SO-001103,20260515,45,11,3,4,16,90427.96,18306.62,12327.86,5978.76,1205.57,6,8
1104,SO-001104,20250817,36,6,2,9,10,38219.93,10013.05,6234.59,3778.46,3493.47,5,6
1105,SO-001105,20250916,85,13,4,6,17,48570.91,11143.39,6691.01,4452.38,3065.68,10,9
1106,SO-001106,20251229,66,15,5,1,1,82659.88,13277.55,9196.18,4081.37,5106.3,8,10
1107,SO-001107,20251227,6,14,4,1,1,61745.26,15347.74,10294.93,5052.81,31.83,9,5
1108,SO-001108,20240910,71,12,3,3,16,10583.11,3149.68,1943.19,1206.49,544.31,9,5
1109,SO-001109,20260116,55,2,1,2,14,1187.59,452.27,293.99,158.28,55.9,10,8
1110,SO-001110,20241013,16,5,1,4,12,89273.24,27757.57,18150.57,9607.0,8832.42,10,10
1111,SO-001111,20250806,42,2,1,6,2,74835.56,11355.78,8820.21,2535.57,5307.48,5,4
1112,SO-001112,20270924,63,9,3,6,9,13801.19,3813.5,2540.72,1272.78,43.62,11,6
1113,SO-001113,20260329,66,15,5,1,17,12319.83,3655.54,2555.64,1099.9,839.89,8,5
1114,SO-001114,20240915,2,9,3,4,5,72736.46,27099.27,20734.41,6364.86,955.89,2,4
1115,SO-001115,20270507,13,9,3,1,1,34739.99,5353.25,3944.74,1408.51,180.79,12,8
1116,SO-001116,20261113,84,7,2,5,6,43715.69,10353.62,7218.4,3135.22,3326.33,6,6
1117,SO-001117,20250210,39,9,3,9,16,25321.95,9622.8,7436.82,2185.98,2517.65,10,6
1118,SO-001118,20270425,67,9,3,9,5,70792.86,27820.58,20593.6,7226.98,3556.17,6,5
1119,SO-001119,20240206,34,12,3,4,20,23323.73,4424.25,2688.5,1735.75,2309.98,9,5
1120,SO-001120,20251119,66,15,5,1,14,20364.53,8335.3,5635.25,2700.05,1069.08,7,6
1121,SO-001121,20250728,85,13,4,6,12,48179.93,14596.55,10637.6,3958.95,1466.07,10,7
1122,SO-001122,20270914,12,15,5,10,11,71302.77,15978.28,12447.42,3530.86,1295.94,1,3
1123,SO-001123,20261003,42,2,1,6,12,21591.77,6296.54,4921.98,1374.56,217.56,7,5
1124,SO-001124,20260108,26,12,3,10,12,33761.07,6193.76,4544.92,1648.84,2305.75,8,5
1125,SO-001125,20270411,100,16,5,4,13,74421.74,24311.6,17527.27,6784.33,1773.11,8,7
1126,SO-001126,20250130,32,15,5,6,15,9179.5,1669.84,1212.16,457.68,552.45,4,3
1127,SO-001127,20261228,18,3,1,7,5,92587.31,15967.97,11326.33,4641.64,3174.8,11,10
1128,SO-001128,20260707,38,15,5,7,4,4859.21,1008.34,716.02,292.32,122.71,11,8
1129,SO-001129,20270512,70,7,2,3,9,91129.49,15520.5,10612.93,4907.57,8487.18,3,3
1130,SO-001130,20261010,95,2,1,6,18,69822.27,13174.08,8024.19,5149.89,3953.16,10,6
1131,SO-001131,20260331,91,8,2,10,20,87090.44,38447.08,24340.99,14106.09,6538.12,13,9
1132,SO-001132,20261028,88,8,2,4,17,27513.67,5646.35,3568.5,2077.85,599.27,8,3
1133,SO-001133,20250403,42,2,1,6,2,26254.04,10652.38,7022.82,3629.56,704.96,4,4
1134,SO-001134,20250707,50,9,3,10,2,53589.8,12730.42,9266.77,3463.65,5048.41,7,7
1135,SO-001135,20270719,3,8,2,3,20,64420.11,14475.35,11069.04,3406.31,3443.87,6,3
1136,SO-001136,20260416,56,5,1,3,20,97235.75,24053.07,18984.74,5068.33,8595.51,7,7
1137,SO-001137,20250726,67,9,3,9,6,29842.09,13296.99,9642.86,3654.13,31.06,9,8
1138,SO-001138,20270901,38,15,5,7,9,25970.73,4017.45,2938.62,1078.83,2254.21,8,4
1139,SO-001139,20250704,53,8,2,3,7,87067.57,29628.37,21041.34,8587.03,7112.09,9,6
1140,SO-001140,20260124,84,7,2,5,5,58375.55,22901.89,17189.69,5712.2,908.57,10,6
1141,SO-001141,20270312,37,8,2,3,16,90265.73,16076.99,10229.83,5847.16,1670.17,6,5
1142,SO-001142,20271108,28,2,1,4,20,94363.83,19261.73,12643.57,6618.16,2926.79,9,5
1143,SO-001143,20261214,7,1,1,2,5,19190.88,3704.93,2538.91,1166.02,873.23,8,9
1144,SO-001144,20240128,79,16,5,2,2,72813.08,28571.69,20590.44,7981.25,2751.43,2,3
1145,SO-001145,20240805,56,5,1,3,18,13651.82,5201.83,3399.56,1802.27,1281.36,1,3
1146,SO-001146,20241130,95,2,1,6,10,73745.09,18548.14,13753.28,4794.86,1492.02,15,10
1147,SO-001147,20240401,71,12,3,3,4,33509.75,6579.77,4021.39,2558.38,2319.01,2,4
1148,SO-001148,20240219,94,8,2,2,8,54691.89,9886.64,7684.8,2201.84,2271.27,4,3
1149,SO-001149,20261004,16,5,1,4,6,42999.98,8351.15,6105.3,2245.85,971.3,8,9
1150,SO-001150,20240830,82,6,2,5,12,99081.42,21536.01,17041.3,4494.71,2792.26,7,4
1151,SO-001151,20261222,40,8,2,6,11,92370.3,39346.25,30655.34,8690.91,5583.84,9,5
1152,SO-001152,20251214,16,5,1,4,4,60161.34,21286.89,13411.68,7875.21,4014.41,9,7
1153,SO-001153,20241031,14,6,2,7,5,27473.78,8235.96,5549.58,2686.38,729.16,2,4
1154,SO-001154,20240819,36,6,2,9,19,32365.47,8647.4,6435.99,2211.41,2542.46,9,10
1155,SO-001155,20260227,86,15,5,9,12,43031.59,15836.16,9959.89,5876.27,1390.15,5,5
1156,SO-001156,20270901,33,6,2,6,8,32271.92,8944.15,6606.9,2337.25,1335.88,8,8
1157,SO-001157,20240620,87,15,5,2,19,38626.93,12159.83,8606.11,3553.72,1902.77,10,6
1158,SO-001158,20250426,29,10,3,2,12,71634.64,22069.47,16669.48,5399.99,5811.66,5,6
1159,SO-001159,20240502,77,8,2,10,12,785.18,351.9,212.35,139.55,43.84,4,5
1160,SO-001160,20270203,92,8,2,1,14,36405.42,14736.87,11137.09,3599.78,507.31,10,10
1161,SO-001161,20240223,88,8,2,4,14,24628.49,9810.67,5996.02,3814.65,339.38,9,5
1162,SO-001162,20241027,87,15,5,2,12,37482.58,13509.49,9896.37,3613.12,276.51,3,5
1163,SO-001163,20250108,15,11,3,5,16,14557.11,3253.71,1960.35,1293.36,1209.79,9,9
1164,SO-001164,20260628,31,13,4,5,1,74484.01,27889.21,20630.01,7259.2,2230.85,12,9
1165,SO-001165,20240123,16,5,1,4,13,29033.52,5712.82,4434.47,1278.35,93.25,5,5
1166,SO-001166,20271223,75,12,3,5,8,83351.67,29504.08,22871.42,6632.66,4618.98,9,7
1167,SO-001167,20260331,58,3,1,7,20,42655.19,8404.79,6678.65,1726.14,2224.47,6,5
1168,SO-001168,20260904,89,3,1,6,11,6071.68,1625.31,1242.55,382.76,592.59,9,4
1169,SO-001169,20250202,57,14,4,10,9,65443.65,17769.91,12014.13,5755.78,357.79,12,8
1170,SO-001170,20250731,92,8,2,1,6,11285.89,1956.33,1409.81,546.52,955.47,4,3
1171,SO-001171,20270203,1,4,1,1,7,54386.01,9223.64,6635.69,2587.95,4114.42,8,7
1172,SO-001172,20240403,5,3,1,10,2,64019.7,10224.59,6685.18,3539.41,6252.57,8,3
1173,SO-001173,20261021,77,8,2,10,7,31800.74,13771.4,8286.19,5485.21,1134.17,11,7
1174,SO-001174,20260414,16,5,1,4,17,31790.01,8494.05,5700.93,2793.12,411.73,7,4
1175,SO-001175,20270415,69,4,1,5,2,10549.79,4138.14,2607.18,1530.96,619.46,14,9
1176,SO-001176,20250317,9,1,1,9,5,29366.88,5740.09,3975.71,1764.38,2599.57,5,4
1177,SO-001177,20240925,48,9,3,3,11,76998.16,15269.82,12104.9,3164.92,3975.42,13,8
1178,SO-001178,20250303,9,1,1,9,20,29438.74,9922.07,7818.87,2103.2,117.79,10,9
1179,SO-001179,20241019,23,4,1,7,10,60884.27,26631.07,18998.08,7632.99,6054.36,2,4
1180,SO-001180,20251004,32,15,5,6,6,54940.04,24211.2,18310.67,5900.53,478.9,9,4
1181,SO-001181,20250101,100,16,5,4,15,93438.57,18542.11,12164.06,6378.05,3394.89,3,4
1182,SO-001182,20270310,77,8,2,10,16,26165.44,7639.74,4975.04,2664.7,2293.81,4,5
1183,SO-001183,20260121,71,12,3,3,17,4439.47,1809.98,1231.13,578.85,380.46,10,5
1184,SO-001184,20271029,89,3,1,6,2,84561.15,36835.98,24854.58,11981.4,5768.77,12,10
1185,SO-001185,20240803,27,7,2,2,10,62251.07,21362.08,15983.29,5378.79,1524.01,3,3
1186,SO-001186,20251215,35,9,3,2,15,37894.26,12165.58,9376.81,2788.77,845.24,9,10
1187,SO-001187,20260323,68,6,2,9,14,47114.63,14630.73,11172.87,3457.86,514.11,4,5
1188,SO-001188,20271209,9,1,1,9,16,20347.36,5058.68,3356.22,1702.46,2027.49,11,10
1189,SO-001189,20251017,97,8,2,5,19,11875.48,3400.82,2411.24,989.58,1126.43,6,5
1190,SO-001190,20260827,54,16,5,2,7,3616.66,1194.67,807.66,387.01,338.69,12,8
1191,SO-001191,20270725,13,9,3,1,6,5880.71,2413.48,1907.93,505.55,402.05,9,7
1192,SO-001192,20261210,64,4,1,5,7,8817.33,1505.8,1025.47,480.33,263.05,14,10
1193,SO-001193,20250831,23,4,1,7,6,67129.62,15294.42,11717.21,3577.21,620.55,12,9
1194,SO-001194,20251227,51,14,4,10,19,20261.23,8764.65,6103.05,2661.6,1085.0,9,5
1195,SO-001195,20251025,1,4,1,1,11,39219.23,5999.74,4539.49,1460.25,2341.89,4,4
1196,SO-001196,20271012,42,2,1,6,14,1911.58,800.86,630.09,170.77,95.47,7,8
1197,SO-001197,20270801,39,9,3,9,19,26648.87,9771.76,7794.42,1977.34,2513.85,10,5
1198,SO-001198,20250318,67,9,3,9,12,10195.88,2198.1,1749.26,448.84,428.41,9,5
1199,SO-001199,20240203,90,1,1,10,10,21371.43,4431.32,3261.12,1170.2,2041.19,11,8
1200,SO-001200,20260420,34,12,3,4,12,89717.16,26971.27,20863.67,6107.6,6274.07,14,10
1201,SO-001201,20260728,8,7,2,4,14,35545.02,11116.35,7832.96,3283.39,2719.48,4,4
1202,SO-001202,20270722,59,13,4,10,10,37625.59,11883.14,7516.46,4366.68,1640.01,11,7
1203,SO-001203,20240702,28,2,1,4,1,70358.22,30350.46,23709.07,6641.39,698.13,3,4
1204,SO-001204,20261027,57,14,4,10,19,61817.91,16900.02,11817.86,5082.16,4647.02,9,4
1205,SO-001205,20240822,60,15,5,9,7,80684.13,28264.7,21773.46,6491.24,1709.46,14,10
1206,SO-001206,20270813,89,3,1,6,13,85706.09,37296.33,24993.12,12303.21,6802.93,14,10
1207,SO-001207,20260429,9,1,1,9,8,1256.71,329.75,212.62,117.13,35.64,9,7
1208,SO-001208,20251117,71,12,3,3,6,913.68,386.23,234.26,151.97,2.4,11,8
1209,SO-001209,20240415,41,2,1,4,19,95936.48,42965.03,27857.07,15107.96,9339.32,10,6
1210,SO-001210,20261125,80,5,1,3,6,43195.69,18652.66,12648.04,6004.62,3145.13,12,9
1211,SO-001211,20270206,59,13,4,10,6,44021.46,7918.29,6019.76,1898.53,2219.81,11,9
1212,SO-001212,20270619,79,16,5,2,18,94895.68,20035.21,12394.84,7640.37,4150.94,3,5
1213,SO-001213,20270723,13,9,3,1,12,92099.14,15991.33,10817.83,5173.5,6836.88,10,5
1214,SO-001214,20250617,28,2,1,4,2,19062.24,6590.9,4246.85,2344.05,369.48,10,6
1215,SO-001215,20260729,2,9,3,4,20,27859.0,11993.1,8700.85,3292.25,1778.48,3,4
1216,SO-001216,20260110,23,4,1,7,7,12707.09,2446.76,1596.26,850.5,229.53,9,4
1217,SO-001217,20271108,30,8,2,2,14,39384.62,11709.48,7077.11,4632.37,289.78,5,4
1218,SO-001218,20240121,35,9,3,2,6,37837.81,9235.28,7218.85,2016.43,3059.37,7,5
1219,SO-001219,20260918,8,7,2,4,20,66136.81,22444.45,17303.81,5140.64,775.17,11,8
1220,SO-001220,20270526,55,2,1,2,1,60199.29,9120.46,6423.99,2696.47,1532.08,5,4
1221,SO-001221,20250320,64,4,1,5,1,53827.44,16438.82,12365.15,4073.67,1164.32,7,8
1222,SO-001222,20260913,26,12,3,10,7,33090.2,7145.11,5327.03,1818.08,3109.98,9,7
1223,SO-001223,20261115,97,8,2,5,13,95346.32,24271.93,17240.34,7031.59,2806.24,14,10
1224,SO-001224,20240729,41,2,1,4,19,92273.64,20764.15,13280.24,7483.91,7806.68,11,7
1225,SO-001225,20260702,23,4,1,7,14,79418.75,25912.25,16405.84,9506.41,1634.69,14,10
1226,SO-001226,20250213,57,14,4,10,19,59834.81,13851.89,9194.19,4657.7,643.58,13,9
1227,SO-001227,20270416,73,11,3,8,14,35615.09,14935.84,11409.02,3526.82,1600.55,5,3
1228,SO-001228,20240302,65,14,4,3,4,29700.62,11821.02,8617.76,3203.26,2866.54,12,8
1229,SO-001229,20270907,73,11,3,8,12,18400.47,4541.32,3443.13,1098.19,658.27,5,4
1230,SO-001230,20250313,74,1,1,2,15,37510.45,14398.55,8991.33,5407.22,1195.04,6,3
1231,SO-001231,20261215,92,8,2,1,7,56963.19,14039.62,9077.03,4962.59,377.3,8,7
1232,SO-001232,20271029,61,9,3,9,14,10740.56,2507.0,1809.0,698.0,948.78,8,4
1233,SO-001233,20250716,69,4,1,5,14,32119.44,7902.55,5053.09,2849.46,2578.31,8,10
1234,SO-001234,20250806,36,6,2,9,1,12366.27,3534.72,2546.01,988.71,731.06,4,6
1235,SO-001235,20260404,55,2,1,2,2,64544.83,26258.83,20943.81,5315.02,5884.19,7,7
1236,SO-001236,20240713,6,14,4,1,14,89635.04,38131.67,23177.35,14954.32,5779.45,9,4
1237,SO-001237,20270608,40,8,2,6,2,72463.74,16840.72,12642.98,4197.74,2901.04,13,8
1238,SO-001238,20270619,85,13,4,6,4,39636.09,14226.86,9829.57,4397.29,3363.81,7,4
1239,SO-001239,20250408,1,4,1,1,6,3414.17,561.12,337.84,223.28,35.9,12,8
1240,SO-001240,20250615,51,14,4,10,2,9257.66,3399.71,2592.13,807.58,755.56,1,3
1241,SO-001241,20271201,42,2,1,6,6,11524.96,5003.49,3077.19,1926.3,379.55,11,9
1242,SO-001242,20270728,45,11,3,4,15,92523.41,30073.44,18765.23,11308.21,2954.57,9,5
1243,SO-001243,20251021,7,1,1,2,16,66989.41,20534.2,13308.31,7225.89,3201.6,12,10
1244,SO-001244,20271124,51,14,4,10,3,22970.14,5263.46,3469.92,1793.54,190.18,7,6
1245,SO-001245,20250119,55,2,1,2,16,7976.87,2380.15,1529.23,850.92,534.85,14,10
1246,SO-001246,20271222,71,12,3,3,15,10901.2,2317.58,1664.26,653.32,575.2,10,8
1247,SO-001247,20260715,44,3,1,4,20,65701.29,26565.8,16500.87,10064.93,854.51,12,8
1248,SO-001248,20270328,58,3,1,7,4,51589.67,19810.76,12631.16,7179.6,1433.36,7,5
1249,SO-001249,20250630,24,3,1,9,1,15155.33,6257.01,4686.53,1570.48,364.58,10,10
1250,SO-001250,20260602,81,16,5,9,7,47885.92,14809.47,9928.14,4881.33,566.62,7,4
1251,SO-001251,20240719,43,13,4,5,2,15486.69,4656.18,3266.71,1389.47,82.32,10,7
1252,SO-001252,20270501,69,4,1,5,9,65037.86,24038.02,16454.45,7583.57,1912.15,9,9
1253,SO-001253,20250325,8,7,2,4,4,53191.49,15855.58,10888.23,4967.35,3623.19,5,6
1254,SO-001254,20250408,99,5,1,10,20,5787.21,930.04,607.54,322.5,38.11,6,4
1255,SO-001255,20250225,17,11,3,2,6,70101.47,19023.28,12908.76,6114.52,1541.45,12,7
1256,SO-001256,20250114,36,6,2,9,17,78679.9,20007.51,13156.91,6850.6,4691.79,2,3
1257,SO-001257,20251007,76,8,2,1,3,90824.35,30574.7,22864.32,7710.38,7743.36,6,6
1258,SO-001258,20251115,52,13,4,6,1,17081.22,4264.27,2946.8,1317.47,1643.63,14,10
1259,SO-001259,20260828,20,12,3,10,19,18162.75,4161.99,2561.27,1600.72,1233.62,6,3
1260,SO-001260,20250412,74,1,1,2,17,600.14,247.24,171.71,75.53,2.71,5,3
1261,SO-001261,20261001,20,12,3,10,12,50563.07,19036.88,14373.82,4663.06,505.59,13,8
1262,SO-001262,20250908,56,5,1,3,11,98984.42,22489.44,15681.86,6807.58,3605.9,6,3
1263,SO-001263,20250706,78,3,1,2,17,89191.56,34103.1,26306.83,7796.27,8046.57,9,10
1264,SO-001264,20261016,49,8,2,9,1,72957.45,11397.28,9069.13,2328.15,6247.09,8,5
1265,SO-001265,20260212,1,4,1,1,4,24814.6,9238.57,7341.5,1897.07,891.89,5,4
1266,SO-001266,20250627,81,16,5,9,12,96562.58,39894.17,29352.55,10541.62,8683.11,10,10
1267,SO-001267,20240325,76,8,2,1,19,88855.49,23751.77,16233.36,7518.41,8831.74,8,7
1268,SO-001268,20250813,3,8,2,3,4,52247.73,13217.75,9549.47,3668.28,2264.73,13,10
1269,SO-001269,20270701,57,14,4,10,18,96962.25,29057.46,21418.41,7639.05,4521.52,7,5
1270,SO-001270,20240324,26,12,3,10,7,66599.87,16056.81,10559.79,5497.02,5326.56,8,3
1271,SO-001271,20270914,36,6,2,9,1,28660.22,9398.3,5738.97,3659.33,876.49,12,9
1272,SO-001272,20271231,27,7,2,2,9,5465.25,1045.59,811.11,234.48,429.17,4,5
1273,SO-001273,20240306,4,4,1,9,16,14693.1,5435.21,3730.78,1704.43,1349.21,8,7
1274,SO-001274,20250619,2,9,3,4,10,93327.01,20962.98,15422.47,5540.51,3604.67,8,9
1275,SO-001275,20250527,2,9,3,4,5,59905.36,12100.32,8314.9,3785.42,5247.3,6,5
1276,SO-001276,20260208,39,9,3,9,14,41923.07,8797.85,5815.37,2982.48,1246.52,10,10
1277,SO-001277,20251226,50,9,3,10,14,10056.21,3097.03,2288.17,808.86,506.65,13,8
1278,SO-001278,20240630,89,3,1,6,5,46921.98,20572.19,14241.24,6330.95,4281.9,7,3
1279,SO-001279,20240419,6,14,4,1,13,61713.25,14855.43,9634.18,5221.25,3160.99,7,5
1280,SO-001280,20240622,47,15,5,3,2,13030.62,4574.06,3167.82,1406.24,994.23,8,10
1281,SO-001281,20271115,81,16,5,9,11,27382.4,12208.5,7586.48,4622.02,1627.44,12,7
1282,SO-001282,20261123,37,8,2,3,5,86499.26,16126.3,11561.32,4564.98,4418.56,4,3
1283,SO-001283,20270710,14,6,2,7,10,56423.9,24836.87,15579.69,9257.18,5050.23,7,5
1284,SO-001284,20240517,73,11,3,8,1,72054.63,31052.62,23634.87,7417.75,4493.79,5,6
1285,SO-001285,20240220,14,6,2,7,17,15725.7,6509.96,4582.78,1927.18,388.75,9,4
1286,SO-001286,20270124,3,8,2,3,9,44659.68,7444.59,4648.12,2796.47,1806.74,6,5
1287,SO-001287,20270726,89,3,1,6,1,82257.8,29151.85,22501.23,6650.62,5076.61,9,9
1288,SO-001288,20260910,57,14,4,10,10,18888.38,7471.58,5465.41,2006.17,322.57,11,6
1289,SO-001289,20260301,7,1,1,2,4,29300.18,5274.21,3785.58,1488.63,1076.31,11,7
1290,SO-001290,20240123,55,2,1,2,19,46664.39,18388.01,11577.7,6810.31,1322.57,8,4
1291,SO-001291,20241012,61,9,3,9,15,30624.78,10520.61,8191.81,2328.8,1898.36,6,3
1292,SO-001292,20271217,24,3,1,9,17,88301.21,25387.04,15278.53,10108.51,1397.94,9,6
1293,SO-001293,20241013,9,1,1,9,9,39367.12,6646.34,4859.7,1786.64,1385.2,13,8
1294,SO-001294,20260824,17,11,3,2,20,78603.61,27317.36,21435.81,5881.55,536.16,14,10
1295,SO-001295,20271130,10,7,2,9,11,66067.7,21327.43,16752.32,4575.11,5122.88,7,7
1296,SO-001296,20240301,2,9,3,4,6,59090.78,19158.26,13734.53,5423.73,4903.86,2,4
1297,SO-001297,20250429,57,14,4,10,4,23554.58,8234.17,5762.99,2471.18,1600.12,9,8
1298,SO-001298,20240506,25,10,3,10,20,90029.53,18203.92,14171.65,4032.27,6804.56,8,9
1299,SO-001299,20241222,76,8,2,1,11,25423.14,4098.86,3074.09,1024.77,1122.5,6,8
1300,SO-001300,20250601,30,8,2,2,16,11212.27,3193.85,2001.4,1192.45,714.67,7,6
1301,SO-001301,20270407,44,3,1,4,1,44032.73,10384.1,6648.3,3735.8,713.72,5,6
1302,SO-001302,20260415,75,12,3,5,19,63097.01,22121.65,14173.52,7948.13,5110.91,6,3
1303,SO-001303,20250228,96,3,1,9,19,54884.79,9417.66,5999.62,3418.04,4006.46,11,10
1304,SO-001304,20260617,21,9,3,1,14,82843.79,24874.27,16698.02,8176.25,7453.92,4,5
1305,SO-001305,20240829,45,11,3,4,16,62734.33,25858.66,18458.7,7399.96,797.93,6,7
1306,SO-001306,20260310,92,8,2,1,12,23442.06,7746.36,5160.5,2585.86,525.15,9,7
1307,SO-001307,20260328,3,8,2,3,20,7261.31,2987.61,2371.04,616.57,54.3,8,6
1308,SO-001308,20240307,10,7,2,9,11,6136.5,2204.57,1371.63,832.94,289.02,5,7
1309,SO-001309,20270920,70,7,2,3,2,42429.87,8916.78,6933.74,1983.04,252.0,9,6
1310,SO-001310,20240524,93,3,1,1,14,23943.91,4115.33,3249.46,865.87,2165.3,6,3
1311,SO-001311,20240326,47,15,5,3,4,60015.69,20029.02,12340.25,7688.77,3309.42,7,5
1312,SO-001312,20240213,54,16,5,2,2,4042.21,1221.88,892.05,329.83,174.43,8,7
1313,SO-001313,20270205,3,8,2,3,16,3122.21,1200.64,767.49,433.15,189.87,7,9
1314,SO-001314,20240824,88,8,2,4,15,5687.97,2159.75,1596.25,563.5,244.42,9,9
1315,SO-001315,20240428,62,1,1,2,8,12240.26,4096.77,3198.39,898.38,430.6,12,8
1316,SO-001316,20250526,93,3,1,1,2,23587.33,7703.27,4971.88,2731.39,1763.1,1,3
1317,SO-001317,20250821,83,14,4,4,5,8122.86,1527.22,971.49,555.73,35.51,9,8
1318,SO-001318,20261010,22,15,5,9,12,60809.32,17854.25,11149.54,6704.71,467.04,8,7
1319,SO-001319,20270831,71,12,3,3,8,89815.2,36611.19,25214.43,11396.76,2718.88,10,8
1320,SO-001320,20260421,27,7,2,2,20,52921.0,12185.62,9011.93,3173.69,2664.28,6,3
1321,SO-001321,20270206,35,9,3,2,7,48877.67,8481.93,6636.35,1845.58,4112.69,8,6
1322,SO-001322,20270824,52,13,4,6,15,12713.43,4671.85,3539.34,1132.51,45.6,11,6
1323,SO-001323,20240622,36,6,2,9,2,95327.97,14908.05,11438.43,3469.62,2576.7,11,9
1324,SO-001324,20240331,49,8,2,9,8,28269.7,9411.67,6579.43,2832.24,2439.03,14,9
1325,SO-001325,20270114,6,14,4,1,12,20970.15,4305.76,2954.69,1351.07,109.59,5,7
1326,SO-001326,20240226,3,8,2,3,11,93753.78,39659.37,29780.05,9879.32,3152.17,8,7
1327,SO-001327,20270207,76,8,2,1,13,72715.74,24465.88,18915.76,5550.12,5690.83,2,3
1328,SO-001328,20270318,15,11,3,5,19,95271.12,40941.98,26918.68,14023.3,9440.33,14,10
1329,SO-001329,20240201,69,4,1,5,9,77016.73,17562.14,13910.29,3651.85,3599.24,6,6
1330,SO-001330,20270315,51,14,4,10,13,80059.1,34848.94,21505.54,13343.4,2000.94,10,7
1331,SO-001331,20250920,39,9,3,9,19,4341.32,1008.41,659.25,349.16,108.76,2,3
1332,SO-001332,20240119,13,9,3,1,15,66247.26,26551.9,20432.18,6119.72,2940.11,8,3
1333,SO-001333,20270401,28,2,1,4,3,4181.87,1077.32,783.8,293.52,232.77,7,9
1334,SO-001334,20250719,77,8,2,10,9,28006.34,9328.87,6183.22,3145.65,179.36,7,5
1335,SO-001335,20240822,30,8,2,2,2,86971.01,16365.05,11882.13,4482.92,1277.62,4,3
1336,SO-001336,20250614,74,1,1,2,9,18833.42,5687.99,3913.69,1774.3,597.65,4,6
1337,SO-001337,20251217,65,14,4,3,4,2103.76,848.82,653.49,195.33,113.7,4,3
1338,SO-001338,20271026,23,4,1,7,14,8209.17,2324.38,1632.2,692.18,194.54,11,8
1339,SO-001339,20260415,81,16,5,9,12,7603.62,2113.37,1387.67,725.7,18.78,11,8
1340,SO-001340,20241103,81,16,5,9,19,47333.16,20923.64,15156.73,5766.91,758.81,5,3
1341,SO-001341,20260214,82,6,2,5,19,3040.76,1011.7,770.52,241.18,155.32,9,8
1342,SO-001342,20250404,94,8,2,2,19,3743.65,1377.21,931.29,445.92,373.55,3,4
1343,SO-001343,20270528,6,14,4,1,16,50597.84,16309.29,11573.83,4735.46,2115.4,2,4
1344,SO-001344,20251104,87,15,5,2,8,66090.18,20230.26,13420.51,6809.75,1288.91,8,7
1345,SO-001345,20260630,47,15,5,3,14,80001.09,35459.88,22913.4,12546.48,2518.57,5,4
1346,SO-001346,20260708,54,16,5,2,14,36507.18,9331.07,6542.28,2788.79,3339.08,11,10
1347,SO-001347,20271012,66,15,5,1,19,23361.45,9305.95,7420.09,1885.86,2162.61,10,6
1348,SO-001348,20260416,88,8,2,4,14,66757.31,22140.98,16808.79,5332.19,2280.24,3,4
1349,SO-001349,20260718,52,13,4,6,1,50750.08,9871.88,6898.87,2973.01,4473.32,6,6
1350,SO-001350,20240915,76,8,2,1,2,17093.71,4710.82,3547.73,1163.09,1216.02,9,10
1351,SO-001351,20251226,66,15,5,1,5,83468.93,13119.6,8309.79,4809.81,609.45,13,9
1352,SO-001352,20240402,32,15,5,6,3,40530.59,12851.53,9540.93,3310.6,482.43,7,8
1353,SO-001353,20250815,35,9,3,2,16,74005.47,18981.46,13093.01,5888.45,3025.9,14,10
1354,SO-001354,20240116,68,6,2,9,19,70161.31,25962.0,19334.98,6627.02,4136.42,4,4
1355,SO-001355,20240717,76,8,2,1,8,59508.3,20957.16,14475.22,6481.94,1906.87,7,5
1356,SO-001356,20251023,94,8,2,2,13,30086.18,7591.8,5411.63,2180.17,2699.64,11,9
1357,SO-001357,20261129,57,14,4,10,9,32198.54,6553.2,4119.6,2433.6,2620.92,10,6
1358,SO-001358,20250714,58,3,1,7,16,57726.21,19317.69,11974.91,7342.78,1643.99,6,4
1359,SO-001359,20270926,24,3,1,9,9,44172.22,18358.18,12074.1,6284.08,4053.65,5,4
1360,SO-001360,20270110,87,15,5,2,18,14529.81,3081.09,2365.53,715.56,1096.8,1,3
1361,SO-001361,20270315,63,9,3,6,14,79999.7,12159.92,9320.59,2839.33,206.22,8,6
1362,SO-001362,20260629,82,6,2,5,14,73342.9,22462.6,17211.01,5251.59,2163.19,3,4
1363,SO-001363,20240610,89,3,1,6,8,49578.93,8728.82,5476.14,3252.68,1380.54,7,4
