DateKey,Date,CalendarYear,CalendarMonth,CalendarMonthName,CalendarQuarter,FiscalYear,FiscalMonth,FiscalMonthName,FiscalQuarter,IsCurrentFY,IsWeekend,DayOfWeek,DayName
20201210,2020-12-10,2020,12,December,4,2021,12,December,4,False,False,4,Thursday
20201211,2020-12-11,2020,12,December,4,2021,12,December,4,False,False,5,Friday
20201212,2020-12-12,2020,12,December,4,2021,12,December,4,False,True,6,Saturday
20201213,2020-12-13,2020,12,December,4,2021,12,December,4,False,True,7,Sunday
20201214,2020-12-14,2020,12,December,4,2021,12,December,4,False,False,1,Monday
20201215,2020-12-15,2020,12,December,4,2021,12,December,4,False,False,2,Tuesday
20201216,2020-12-16,2020,12,December,4,2021,12,December,4,False,False,3,Wednesday
20201217,2020-12-17,2020,12,December,4,2021,12,December,4,False,False,4,Thursday
20201218,2020-12-18,2020,12,December,4,2021,12,December,4,False,False,5,Friday
20201219,2020-12-19,2020,12,December,4,2021,12,December,4,False,True,6,Saturday
20201220,2020-12-20,2020,12,December,4,2021,12,December,4,False,True,7,Sunday
20201221,2020-12-21,2020,12,December,4,2021,12,December,4,False,False,1,Monday
20201222,2020-12-22,2020,12,December,4,2021,12,December,4,False,False,2,Tuesday
20201223,2020-12-23,2020,12,December,4,2021,12,December,4,False,False,3,Wednesday
20201224,2020-12-24,2020,12,December,4,2021,12,December,4,False,False,4,Thursday
20201225,2020-12-25,2020,12,December,4,2021,12,December,4,False,False,5,Friday
20201226,2020-12-26,2020,12,December,4,2021,12,December,4,False,True,6,Saturday
20201227,2020-12-27,2020,12,December,4,2021,12,December,4,False,True,7,Sunday
20201228,2020-12-28,2020,12,December,4,2021,12,December,4,False,False,1,Monday
20201229,2020-12-29,2020,12,December,4,2021,12,December,4,False,False,2,Tuesday
20201230,2020-12-30,2020,12,December,4,2021,12,December,4,False,False,3,Wednesday
20201231,2020-12-31,2020,12,December,4,2021,12,December,4,False,False,4,Thursday
20210101,2021-01-01,2021,1,January,1,2022,1,January,1,False,False,5,Friday
20210102,2021-01-02,2021,1,January,1,2022,1,January,1,False,True,6,Saturday
20210103,2021-01-03,2021,1,January,1,2022,1,January,1,False,True,7,Sunday
20210104,2021-01-04,2021,1,January,1,2022,1,January,1,False,False,1,Monday
20210105,2021-01-05,2021,1,January,1,2022,1,January,1,False,False,2,Tuesday
20210106,2021-01-06,2021,1,January,1,2022,1,January,1,False,False,3,Wednesday
20210107,2021-01-07,2021,1,January,1,2022,1,January,1,False,False,4,Thursday
20210108,2021-01-08,2021,1,January,1,2022,1,January,1,False,False,5,Friday
20210109,2021-01-09,2021,1,January,1,2022,1,January,1,False,True,6,Saturday
20210110,2021-01-10,2021,1,January,1,2022,1,January,1,False,True,7,Sunday
20210111,2021-01-11,2021,1,January,1,2022,1,January,1,False,False,1,Monday
20210112,2021-01-12,2021,1,January,1,2022,1,January,1,False,False,2,Tuesday
20210113,2021-01-13,2021,1,January,1,2022,1,January,1,False,False,3,Wednesday
20210114,2021-01-14,2021,1,January,1,2022,1,January,1,False,False,4,Thursday
20210115,2021-01-15,2021,1,January,1,2022,1,January,1,False,False,5,Friday
20210116,2021-01-16,2021,1,January,1,2022,1,January,1,False,True,6,Saturday
20210117,2021-01-17,2021,1,January,1,2022,1,January,1,False,True,7,Sunday
20210118,2021-01-18,2021,1,January,1,2022,1,January,1,False,False,1,Monday
20210119,2021-01-19,2021,1,January,1,2022,1,January,1,False,False,2,Tuesday
20210120,2021-01-20,2021,1,January,1,2022,1,January,1,False,False,3,Wednesday
20210121,2021-01-21,2021,1,January,1,2022,1,January,1,False,False,4,Thursday
20210122,2021-01-22,2021,1,January,1,2022,1,January,1,False,False,5,Friday
20210123,2021-01-23,2021,1,January,1,2022,1,January,1,False,True,6,Saturday
20210124,2021-01-24,2021,1,January,1,2022,1,January,1,False,True,7,Sunday
20210125,2021-01-25,2021,1,January,1,2022,1,January,1,False,False,1,Monday
20210126,2021-01-26,2021,1,January,1,2022,1,January,1,False,False,2,Tuesday
20210127,2021-01-27,2021,1,January,1,2022,1,January,1,False,False,3,Wednesday
20210128,2021-01-28,2021,1,January,1,2022,1,January,1,False,False,4,Thursday
20210129,2021-01-29,2021,1,January,1,2022,1,January,1,False,False,5,Friday
20210130,2021-01-30,2021,1,January,1,2022,1,January,1,False,True,6,Saturday
20210131,2021-01-31,2021,1,January,1,2022,1,January,1,False,True,7,Sunday
20210201,2021-02-01,2021,2,February,1,2022,2,February,1,False,False,1,Monday
20210202,2021-02-02,2021,2,February,1,2022,2,February,1,False,False,2,Tuesday
20210203,2021-02-03,2021,2,February,1,2022,2,February,1,False,False,3,Wednesday
20210204,2021-02-04,2021,2,February,1,2022,2,February,1,False,False,4,Thursday
20210205,2021-02-05,2021,2,February,1,2022,2,February,1,False,False,5,Friday
20210206,2021-02-06,2021,2,February,1,2022,2,February,1,False,True,6,Saturday
20210207,2021-02-07,2021,2,February,1,2022,2,February,1,False,True,7,Sunday
20210208,2021-02-08,2021,2,February,1,2022,2,February,1,False,False,1,Monday
20210209,2021-02-09,2021,2,February,1,2022,2,February,1,False,False,2,Tuesday
20210210,2021-02-10,2021,2,February,1,2022,2,February,1,False,False,3,Wednesday
20210211,2021-02-11,2021,2,February,1,2022,2,February,1,False,False,4,Thursday
20210212,2021-02-12,2021,2,February,1,2022,2,February,1,False,False,5,Friday
20210213,2021-02-13,2021,2,February,1,2022,2,February,1,False,True,6,Saturday
20210214,2021-02-14,2021,2,February,1,2022,2,February,1,False,True,7,Sunday
20210215,2021-02-15,2021,2,February,1,2022,2,February,1,False,False,1,Monday
20210216,2021-02-16,2021,2,February,1,2022,2,February,1,False,False,2,Tuesday
20210217,2021-02-17,2021,2,February,1,2022,2,February,1,False,False,3,Wednesday
20210218,2021-02-18,2021,2,February,1,2022,2,February,1,False,False,4,Thursday
20210219,2021-02-19,2021,2,February,1,2022,2,February,1,False,False,5,Friday
20210220,2021-02-20,2021,2,February,1,2022,2,February,1,False,True,6,Saturday
20210221,2021-02-21,2021,2,February,1,2022,2,February,1,False,True,7,Sunday
20210222,2021-02-22,2021,2,February,1,2022,2,February,1,False,False,1,Monday
20210223,2021-02-23,2021,2,February,1,2022,2,February,1,False,False,2,Tuesday
20210224,2021-02-24,2021,2,February,1,2022,2,February,1,False,False,3,Wednesday
20210225,2021-02-25,2021,2,February,1,2022,2,February,1,False,False,4,Thursday
20210226,2021-02-26,2021,2,February,1,2022,2,February,1,False,False,5,Friday
20210227,2021-02-27,2021,2,February,1,2022,2,February,1,False,True,6,Saturday
20210228,2021-02-28,2021,2,February,1,2022,2,February,1,False,True,7,Sunday
20210301,2021-03-01,2021,3,March,1,2022,3,March,1,False,False,1,Monday
20210302,2021-03-02,2021,3,March,1,2022,3,March,1,False,False,2,Tuesday
20210303,2021-03-03,2021,3,March,1,2022,3,March,1,False,False,3,Wednesday
20210304,2021-03-04,2021,3,March,1,2022,3,March,1,False,False,4,Thursday
20210305,2021-03-05,2021,3,March,1,2022,3,March,1,False,False,5,Friday
20210306,2021-03-06,2021,3,March,1,2022,3,March,1,False,True,6,Saturday
20210307,2021-03-07,2021,3,March,1,2022,3,March,1,False,True,7,Sunday
20210308,2021-03-08,2021,3,March,1,2022,3,March,1,False,False,1,Monday
20210309,2021-03-09,2021,3,March,1,2022,3,March,1,False,False,2,Tuesday
20210310,2021-03-10,2021,3,March,1,2022,3,March,1,False,False,3,Wednesday
20210311,2021-03-11,2021,3,March,1,2022,3,March,1,False,False,4,Thursday
20210312,2021-03-12,2021,3,March,1,2022,3,March,1,False,False,5,Friday
20210313,2021-03-13,2021,3,March,1,2022,3,March,1,False,True,6,Saturday
20210314,2021-03-14,2021,3,March,1,2022,3,March,1,False,True,7,Sunday
20210315,2021-03-15,2021,3,March,1,2022,3,March,1,False,False,1,Monday
20210316,2021-03-16,2021,3,March,1,2022,3,March,1,False,False,2,Tuesday
20210317,2021-03-17,2021,3,March,1,2022,3,March,1,False,False,3,Wednesday
20210318,2021-03-18,2021,3,March,1,2022,3,March,1,False,False,4,Thursday
20210319,2021-03-19,2021,3,March,1,2022,3,March,1,False,False,5,Friday
20210320,2021-03-20,2021,3,March,1,2022,3,March,1,False,True,6,Saturday
20210321,2021-03-21,2021,3,March,1,2022,3,March,1,False,True,7,Sunday
20210322,2021-03-22,2021,3,March,1,2022,3,March,1,False,False,1,Monday
20210323,2021-03-23,2021,3,March,1,2022,3,March,1,False,False,2,Tuesday
20210324,2021-03-24,2021,3,March,1,2022,3,March,1,False,False,3,Wednesday
20210325,2021-03-25,2021,3,March,1,2022,3,March,1,False,False,4,Thursday
20210326,2021-03-26,2021,3,March,1,2022,3,March,1,False,False,5,Friday
20210327,2021-03-27,2021,3,March,1,2022,3,March,1,False,True,6,Saturday
20210328,2021-03-28,2021,3,March,1,2022,3,March,1,False,True,7,Sunday
20210329,2021-03-29,2021,3,March,1,2022,3,March,1,False,False,1,Monday
20210330,2021-03-30,2021,3,March,1,2022,3,March,1,False,False,2,Tuesday
20210331,2021-03-31,2021,3,March,1,2022,3,March,1,False,False,3,Wednesday
20210401,2021-04-01,2021,4,April,2,2022,4,April,2,False,False,4,Thursday
20210402,2021-04-02,2021,4,April,2,2022,4,April,2,False,False,5,Friday
20210403,2021-04-03,2021,4,April,2,2022,4,April,2,False,True,6,Saturday
20210404,2021-04-04,2021,4,April,2,2022,4,April,2,False,True,7,Sunday
20210405,2021-04-05,2021,4,April,2,2022,4,April,2,False,False,1,Monday
20210406,2021-04-06,2021,4,April,2,2022,4,April,2,False,False,2,Tuesday
20210407,2021-04-07,2021,4,April,2,2022,4,April,2,False,False,3,Wednesday
20210408,2021-04-08,2021,4,April,2,2022,4,April,2,False,False,4,Thursday
20210409,2021-04-09,2021,4,April,2,2022,4,April,2,False,False,5,Friday
20210410,2021-04-10,2021,4,April,2,2022,4,April,2,False,True,6,Saturday
20210411,2021-04-11,2021,4,April,2,2022,4,April,2,False,True,7,Sunday
20210412,2021-04-12,2021,4,April,2,2022,4,April,2,False,False,1,Monday
20210413,2021-04-13,2021,4,April,2,2022,4,April,2,False,False,2,Tuesday
20210414,2021-04-14,2021,4,April,2,2022,4,April,2,False,False,3,Wednesday
20210415,2021-04-15,2021,4,April,2,2022,4,April,2,False,False,4,Thursday
20210416,2021-04-16,2021,4,April,2,2022,4,April,2,False,False,5,Friday
20210417,2021-04-17,2021,4,April,2,2022,4,April,2,False,True,6,Saturday
20210418,2021-04-18,2021,4,April,2,2022,4,April,2,False,True,7,Sunday
20210419,2021-04-19,2021,4,April,2,2022,4,April,2,False,False,1,Monday
20210420,2021-04-20,2021,4,April,2,2022,4,April,2,False,False,2,Tuesday
20210421,2021-04-21,2021,4,April,2,2022,4,April,2,False,False,3,Wednesday
20210422,2021-04-22,2021,4,April,2,2022,4,April,2,False,False,4,Thursday
20210423,2021-04-23,2021,4,April,2,2022,4,April,2,False,False,5,Friday
20210424,2021-04-24,2021,4,April,2,2022,4,April,2,False,True,6,Saturday
20210425,2021-04-25,2021,4,April,2,2022,4,April,2,False,True,7,Sunday
20210426,2021-04-26,2021,4,April,2,2022,4,April,2,False,False,1,Monday
20210427,2021-04-27,2021,4,April,2,2022,4,April,2,False,False,2,Tuesday
20210428,2021-04-28,2021,4,April,2,2022,4,April,2,False,False,3,Wednesday
20210429,2021-04-29,2021,4,April,2,2022,4,April,2,False,False,4,Thursday
20210430,2021-04-30,2021,4,April,2,2022,4,April,2,False,False,5,Friday
20210501,2021-05-01,2021,5,May,2,2022,5,May,2,False,True,6,Saturday
20210502,2021-05-02,2021,5,May,2,2022,5,May,2,False,True,7,Sunday
20210503,2021-05-03,2021,5,May,2,2022,5,May,2,False,False,1,Monday
20210504,2021-05-04,2021,5,May,2,2022,5,May,2,False,False,2,Tuesday
20210505,2021-05-05,2021,5,May,2,2022,5,May,2,False,False,3,Wednesday
20210506,2021-05-06,2021,5,May,2,2022,5,May,2,False,False,4,Thursday
20210507,2021-05-07,2021,5,May,2,2022,5,May,2,False,False,5,Friday
20210508,2021-05-08,2021,5,May,2,2022,5,May,2,False,True,6,Saturday
20210509,2021-05-09,2021,5,May,2,2022,5,May,2,False,True,7,Sunday
20210510,2021-05-10,2021,5,May,2,2022,5,May,2,False,False,1,Monday
20210511,2021-05-11,2021,5,May,2,2022,5,May,2,False,False,2,Tuesday
20210512,2021-05-12,2021,5,May,2,2022,5,May,2,False,False,3,Wednesday
20210513,2021-05-13,2021,5,May,2,2022,5,May,2,False,False,4,Thursday
20210514,2021-05-14,2021,5,May,2,2022,5,May,2,False,False,5,Friday
20210515,2021-05-15,2021,5,May,2,2022,5,May,2,False,True,6,Saturday
20210516,2021-05-16,2021,5,May,2,2022,5,May,2,False,True,7,Sunday
20210517,2021-05-17,2021,5,May,2,2022,5,May,2,False,False,1,Monday
20210518,2021-05-18,2021,5,May,2,2022,5,May,2,False,False,2,Tuesday
20210519,2021-05-19,2021,5,May,2,2022,5,May,2,False,False,3,Wednesday
20210520,2021-05-20,2021,5,May,2,2022,5,May,2,False,False,4,Thursday
20210521,2021-05-21,2021,5,May,2,2022,5,May,2,False,False,5,Friday
20210522,2021-05-22,2021,5,May,2,2022,5,May,2,False,True,6,Saturday
20210523,2021-05-23,2021,5,May,2,2022,5,May,2,False,True,7,Sunday
20210524,2021-05-24,2021,5,May,2,2022,5,May,2,False,False,1,Monday
20210525,2021-05-25,2021,5,May,2,2022,5,May,2,False,False,2,Tuesday
20210526,2021-05-26,2021,5,May,2,2022,5,May,2,False,False,3,Wednesday
20210527,2021-05-27,2021,5,May,2,2022,5,May,2,False,False,4,Thursday
20210528,2021-05-28,2021,5,May,2,2022,5,May,2,False,False,5,Friday
20210529,2021-05-29,2021,5,May,2,2022,5,May,2,False,True,6,Saturday
20210530,2021-05-30,2021,5,May,2,2022,5,May,2,False,True,7,Sunday
20210531,2021-05-31,2021,5,May,2,2022,5,May,2,False,False,1,Monday
20210601,2021-06-01,2021,6,June,2,2022,6,June,2,False,False,2,Tuesday
20210602,2021-06-02,2021,6,June,2,2022,6,June,2,False,False,3,Wednesday
20210603,2021-06-03,2021,6,June,2,2022,6,June,2,False,False,4,Thursday
20210604,2021-06-04,2021,6,June,2,2022,6,June,2,False,False,5,Friday
20210605,2021-06-05,2021,6,June,2,2022,6,June,2,False,True,6,Saturday
20210606,2021-06-06,2021,6,June,2,2022,6,June,2,False,True,7,Sunday
20210607,2021-06-07,2021,6,June,2,2022,6,June,2,False,False,1,Monday
20210608,2021-06-08,2021,6,June,2,2022,6,June,2,False,False,2,Tuesday
20210609,2021-06-09,2021,6,June,2,2022,6,June,2,False,False,3,Wednesday
20210610,2021-06-10,2021,6,June,2,2022,6,June,2,False,False,4,Thursday
20210611,2021-06-11,2021,6,June,2,2022,6,June,2,False,False,5,Friday
20210612,2021-06-12,2021,6,June,2,2022,6,June,2,False,True,6,Saturday
20210613,2021-06-13,2021,6,June,2,2022,6,June,2,False,True,7,Sunday
20210614,2021-06-14,2021,6,June,2,2022,6,June,2,False,False,1,Monday
20210615,2021-06-15,2021,6,June,2,2022,6,June,2,False,False,2,Tuesday
20210616,2021-06-16,2021,6,June,2,2022,6,June,2,False,False,3,Wednesday
20210617,2021-06-17,2021,6,June,2,2022,6,June,2,False,False,4,Thursday
20210618,2021-06-18,2021,6,June,2,2022,6,June,2,False,False,5,Friday
20210619,2021-06-19,2021,6,June,2,2022,6,June,2,False,True,6,Saturday
20210620,2021-06-20,2021,6,June,2,2022,6,June,2,False,True,7,Sunday
20210621,2021-06-21,2021,6,June,2,2022,6,June,2,False,False,1,Monday
20210622,2021-06-22,2021,6,June,2,2022,6,June,2,False,False,2,Tuesday
20210623,2021-06-23,2021,6,June,2,2022,6,June,2,False,False,3,Wednesday
20210624,2021-06-24,2021,6,June,2,2022,6,June,2,False,False,4,Thursday
20210625,2021-06-25,2021,6,June,2,2022,6,June,2,False,False,5,Friday
20210626,2021-06-26,2021,6,June,2,2022,6,June,2,False,True,6,Saturday
20210627,2021-06-27,2021,6,June,2,2022,6,June,2,False,True,7,Sunday
20210628,2021-06-28,2021,6,June,2,2022,6,June,2,False,False,1,Monday
20210629,2021-06-29,2021,6,June,2,2022,6,June,2,False,False,2,Tuesday
20210630,2021-06-30,2021,6,June,2,2022,6,June,2,False,False,3,Wednesday
20210701,2021-07-01,2021,7,July,3,2022,7,July,3,False,False,4,Thursday
20210702,2021-07-02,2021,7,July,3,2022,7,July,3,False,False,5,Friday
20210703,2021-07-03,2021,7,July,3,2022,7,July,3,False,True,6,Saturday
20210704,2021-07-04,2021,7,July,3,2022,7,July,3,False,True,7,Sunday
20210705,2021-07-05,2021,7,July,3,2022,7,July,3,False,False,1,Monday
20210706,2021-07-06,2021,7,July,3,2022,7,July,3,False,False,2,Tuesday
20210707,2021-07-07,2021,7,July,3,2022,7,July,3,False,False,3,Wednesday
20210708,2021-07-08,2021,7,July,3,2022,7,July,3,False,False,4,Thursday
20210709,2021-07-09,2021,7,July,3,2022,7,July,3,False,False,5,Friday
20210710,2021-07-10,2021,7,July,3,2022,7,July,3,False,True,6,Saturday
20210711,2021-07-11,2021,7,July,3,2022,7,July,3,False,True,7,Sunday
20210712,2021-07-12,2021,7,July,3,2022,7,July,3,False,False,1,Monday
20210713,2021-07-13,2021,7,July,3,2022,7,July,3,False,False,2,Tuesday
20210714,2021-07-14,2021,7,July,3,2022,7,July,3,False,False,3,Wednesday
20210715,2021-07-15,2021,7,July,3,2022,7,July,3,False,False,4,Thursday
20210716,2021-07-16,2021,7,July,3,2022,7,July,3,False,False,5,Friday
20210717,2021-07-17,2021,7,July,3,2022,7,July,3,False,True,6,Saturday
20210718,2021-07-18,2021,7,July,3,2022,7,July,3,False,True,7,Sunday
20210719,2021-07-19,2021,7,July,3,2022,7,July,3,False,False,1,Monday
20210720,2021-07-20,2021,7,July,3,2022,7,July,3,False,False,2,Tuesday
20210721,2021-07-21,2021,7,July,3,2022,7,July,3,False,False,3,Wednesday
20210722,2021-07-22,2021,7,July,3,2022,7,July,3,False,False,4,Thursday
20210723,2021-07-23,2021,7,July,3,2022,7,July,3,False,False,5,Friday
20210724,2021-07-24,2021,7,July,3,2022,7,July,3,False,True,6,Saturday
20210725,2021-07-25,2021,7,July,3,2022,7,July,3,False,True,7,Sunday
20210726,2021-07-26,2021,7,July,3,2022,7,July,3,False,False,1,Monday
20210727,2021-07-27,2021,7,July,3,2022,7,July,3,False,False,2,Tuesday
20210728,2021-07-28,2021,7,July,3,2022,7,July,3,False,False,3,Wednesday
20210729,2021-07-29,2021,7,July,3,2022,7,July,3,False,False,4,Thursday
20210730,2021-07-30,2021,7,July,3,2022,7,July,3,False,False,5,Friday
20210731,2021-07-31,2021,7,July,3,2022,7,July,3,False,True,6,Saturday
20210801,2021-08-01,2021,8,August,3,2022,8,August,3,False,True,7,Sunday
20210802,2021-08-02,2021,8,August,3,2022,8,August,3,False,False,1,Monday
20210803,2021-08-03,2021,8,August,3,2022,8,August,3,False,False,2,Tuesday
20210804,2021-08-04,2021,8,August,3,2022,8,August,3,False,False,3,Wednesday
20210805,2021-08-05,2021,8,August,3,2022,8,August,3,False,False,4,Thursday
20210806,2021-08-06,2021,8,August,3,2022,8,August,3,False,False,5,Friday
20210807,2021-08-07,2021,8,August,3,2022,8,August,3,False,True,6,Saturday
20210808,2021-08-08,2021,8,August,3,2022,8,August,3,False,True,7,Sunday
20210809,2021-08-09,2021,8,August,3,2022,8,August,3,False,False,1,Monday
20210810,2021-08-10,2021,8,August,3,2022,8,August,3,False,False,2,Tuesday
20210811,2021-08-11,2021,8,August,3,2022,8,August,3,False,False,3,Wednesday
20210812,2021-08-12,2021,8,August,3,2022,8,August,3,False,False,4,Thursday
20210813,2021-08-13,2021,8,August,3,2022,8,August,3,False,False,5,Friday
20210814,2021-08-14,2021,8,August,3,2022,8,August,3,False,True,6,Saturday
20210815,2021-08-15,2021,8,August,3,2022,8,August,3,False,True,7,Sunday
20210816,2021-08-16,2021,8,August,3,2022,8,August,3,False,False,1,Monday
20210817,2021-08-17,2021,8,August,3,2022,8,August,3,False,False,2,Tuesday
20210818,2021-08-18,2021,8,August,3,2022,8,August,3,False,False,3,Wednesday
20210819,2021-08-19,2021,8,August,3,2022,8,August,3,False,False,4,Thursday
20210820,2021-08-20,2021,8,August,3,2022,8,August,3,False,False,5,Friday
20210821,2021-08-21,2021,8,August,3,2022,8,August,3,False,True,6,Saturday
20210822,2021-08-22,2021,8,August,3,2022,8,August,3,False,True,7,Sunday
20210823,2021-08-23,2021,8,August,3,2022,8,August,3,False,False,1,Monday
20210824,2021-08-24,2021,8,August,3,2022,8,August,3,False,False,2,Tuesday
20210825,2021-08-25,2021,8,August,3,2022,8,August,3,False,False,3,Wednesday
20210826,2021-08-26,2021,8,August,3,2022,8,August,3,False,False,4,Thursday
20210827,2021-08-27,2021,8,August,3,2022,8,August,3,False,False,5,Friday
20210828,2021-08-28,2021,8,August,3,2022,8,August,3,False,True,6,Saturday
20210829,2021-08-29,2021,8,August,3,2022,8,August,3,False,True,7,Sunday
20210830,2021-08-30,2021,8,August,3,2022,8,August,3,False,False,1,Monday
20210831,2021-08-31,2021,8,August,3,2022,8,August,3,False,False,2,Tuesday
